area,season_year,season,CACI,component_count,T90,T10,P,D,W
Province:Liaoning,2024,Autumn,0.8436973552272555,5,3.711552561217603,-0.8568710681255293,1.5300007839971541,-0.9036446828951296,-0.9762929543088785
Province:Liaoning,2025,Winter,-0.28784444877560095,4,0.8443786927290889,-0.7307686313302084,-1.1674063537033308,,-1.5591187654583705
Province:Liaoning,2025,Spring,0.18176211369073736,4,1.0540298737487768,-0.8474451735269096,0.3815026226075576,,-1.5559292151202948
Province:Liaoning,2025,Summer,1.4612820694012607,4,2.8019505819080806,-2.362874313651128,2.5676528431030254,,-1.8873494610571908
Province:Chongqing,1981,Spring,1.1875442521879522,4,-0.30984328774496506,0.015522721551426174,3.6548894933598612,,1.4206535246883392
Province:Chongqing,1981,Summer,1.8011122050659236,4,1.5614727927549765,-0.7870694979316161,1.9258158231285574,,2.930090706448544
Province:Chongqing,1981,Autumn,-0.6267884585016359,4,-1.2686787872821195,2.511937476969427,0.22989610153565362,,1.043566328709349
Province:Chongqing,1982,Winter,-0.18796809866167707,4,-0.27857197527686617,0.19406306242547636,,-1.2942218359328068,1.014984478988441
Province:Chongqing,1982,Spring,-0.5955298248265601,5,-0.7355992201562608,1.1145086209734771,-0.1890138916567321,-1.6412181964128745,0.7026908050665432
Province:Chongqing,1982,Summer,-0.4744761826882361,5,-0.7279820929975936,1.2189630094660613,1.3805472036022255,-1.8153466852007936,0.009363670621042057
Province:Chongqing,1982,Autumn,-0.30157622136641427,5,-0.8379199149426032,0.024069148605479946,0.6733750616770993,-1.5696073492158225,0.250340244254735
Province:Chongqing,1983,Winter,-0.5303467076604471,5,-1.3863888308033614,0.9708721211324988,0.563120069298665,-1.1845073827756722,0.3269147271106322
Province:Chongqing,1983,Spring,-0.2825054730982926,5,-0.45099512355765103,-0.40255318142021335,0.058088945508292356,-1.2523447820210927,-0.16982958684122487
Province:Chongqing,1983,Summer,-0.41793826789906374,5,-1.1526308949364439,0.7605090402780078,0.015178398273817976,-1.119802921184605,0.9280731186299199
Province:Chongqing,1983,Autumn,0.5246712238702744,5,0.5332900148346321,-1.5188121795307925,0.37635063156474086,-0.7476329425048653,0.9425362359260717
Province:Chongqing,1984,Winter,-0.7976483374263942,5,-0.7743709295877906,2.4747571338252214,-1.409492381308268,-0.3282217218171619,0.9986004794064711
Province:Chongqing,1984,Spring,-0.182980443850715,5,-1.0541494444686348,-0.5336146240725226,-0.37839120915806584,-0.1869725697922476,0.17099638009285065
Province:Chongqing,1984,Summer,0.23370811958920604,5,-0.0015989870176516055,-0.42192020872694247,0.24291134200691733,0.037577216590357794,0.46773081763946417
Province:Chongqing,1984,Autumn,0.37801824439825465,5,-0.5913769729375509,0.2784154976221291,0.20037750666664877,0.23560136096281736,2.3239048249214873
Province:Chongqing,1985,Winter,-0.16892010637540808,5,-0.5080361864740547,1.5231954991000272,-0.1128492491424252,0.396838437986715,0.9026419648527517
Province:Chongqing,1985,Spring,-0.3751405840873913,5,-1.0565846496171507,1.5015055599181388,0.1049105049800961,0.20143455667954657,0.3760422274386898
Province:Chongqing,1985,Summer,-0.429647907275773,5,-0.585903298143435,-0.4734327418835379,-1.0717917448813514,-0.0963391913646929,-0.8676380438729238
Province:Chongqing,1985,Autumn,-0.0722109713297209,5,0.3804706422029205,0.29390941690742256,-1.210045055841798,-0.348540766546381,1.1109697404440764
Province:Chongqing,1986,Winter,-0.14070569283654283,5,-1.3852297301278498,0.45314668557470106,-0.41599188123507064,-0.3783430511659958,1.9291828839209033
Province:Chongqing,1986,Spring,-0.3765543227805761,5,-0.14168648433324357,0.004002625320928138,-0.9396687917233211,-0.7186819467142522,-0.07873176581113546
Province:Chongqing,1986,Summer,-0.590523553280186,5,-1.0894986058249867,0.8977595909669888,-0.7494212192475188,-1.0479308120417032,0.8319924616802675
Province:Chongqing,1986,Autumn,-0.7029428568000299,5,-1.7893615379467092,0.9498178132802085,-0.34455927770515693,-1.1163429617744915,0.6853673067064169
Province:Chongqing,1987,Winter,0.657041902059911,5,1.9458811183858888,-1.3475817687465461,1.038797823548511,-1.2655759965921396,0.2185247962107486
Province:Chongqing,1987,Spring,-0.1596719721633245,5,0.23516619953806603,0.8179671437903983,-0.7321410534503201,-1.5803358466999136,2.0969179835859433
Province:Chongqing,1987,Summer,-1.0725581343156327,5,-0.9346940144368654,1.8077501763601842,-0.519775397703598,-1.4780738249589276,-0.6224972581185887
Province:Chongqing,1987,Autumn,0.09534366500991105,5,0.10634824229452411,1.4436449098263693,0.6273931774239848,-1.0536497250350991,2.2402715401925146
Province:Chongqing,1988,Winter,-0.04528266409784907,5,-0.20801446762584866,0.8587447699984112,0.5058296251006639,-0.4674447028107934,0.801960994845144
Province:Chongqing,1988,Spring,-0.27814417541398156,5,-0.08517497851721588,1.6545576133661153,-0.7681752012939251,0.12507639890212893,0.9921105172052195
Province:Chongqing,1988,Summer,0.21635939833718468,5,0.8484159895126646,-0.6262440664450479,-1.3903545032775633,0.9016788925103363,0.09581254649543777
Province:Chongqing,1988,Autumn,0.129166925869197,5,-1.0518930323578601,-0.735303321949698,0.29322738456997627,1.414028682980472,-0.7448317277963011
Province:Chongqing,1989,Winter,0.28326923148696437,5,-0.05215319032409609,1.2226395069469551,0.32754866926183185,1.5270055560821434,0.8365846293618979
Province:Chongqing,1989,Spring,0.05573412147169989,5,-1.894591343606234,-0.9297430470226408,0.1416590214866048,0.9993200727274342,0.10253980972805378
Province:Chongqing,1989,Summer,-0.38338365195148183,5,0.3987853080813611,1.4840882624859473,-0.18774020340490905,0.11227778821986246,-0.7561528901677763
Province:Chongqing,1989,Autumn,0.25517212949547574,5,-0.6382550710051047,0.8465381746091941,2.7192685021775347,-0.7282625302101401,0.7696479211242832
Province:Chongqing,1990,Winter,0.9735175733221955,5,0.07010226148878027,-0.5016438432143894,2.615347400517329,-0.7802403501251496,2.460734711515628
Province:Chongqing,1990,Spring,0.20637842270719356,5,-0.11703367420006441,-0.11201837337121226,-0.12926858905644215,-0.2647295913296271,1.430905594750889
Province:Chongqing,1990,Summer,0.243273452447316,5,0.4507141686049975,-1.1219964232162163,-1.2306667834211324,0.4775241037142202,0.39679935012227835
Province:Chongqing,1990,Autumn,0.7612789938661148,5,1.0102567174788013,-0.8457737657274922,0.47315303791661373,1.053115535835522,0.424095912372145
Province:Chongqing,1991,Winter,0.26237828259451534,5,-0.5768605665460385,-1.1422458040603674,-0.1790147409054433,1.1960201779308164,-0.2704992615671253
Province:Chongqing,1991,Spring,0.5139988153880781,5,0.2392059128086846,1.1049981078260256,1.1129366427773737,0.535953652238183,1.786895976942175
Province:Chongqing,1991,Summer,-0.34682156526803354,5,-0.39012844276553427,0.22160390544026232,0.0990128953466778,-0.44690027675081606,-0.7744880967302327
Province:Chongqing,1991,Autumn,-0.7322000651314982,5,-1.6004673585115938,-0.27650778672108217,0.2588063602351635,-1.250516752789793,-1.3453303613123493
Province:Chongqing,1992,Winter,0.05035863657268763,5,0.22662040256347088,0.17032972052406395,1.3964251764762314,-1.1983381454238913,-0.002584530228308883
Province:Chongqing,1992,Spring,-0.6579239968133049,5,-1.5614611911346887,0.7768777502292769,0.1532412190432866,-0.8134019467809375,-0.29112031496490837
Province:Chongqing,1992,Summer,-0.08454885787876631,5,0.30915313304218284,1.7441976400035202,-0.7403481629926529,-0.21030984191377008,1.9629582224739288
Province:Chongqing,1992,Autumn,-0.22481699827488216,5,-0.2478246500982224,1.1663418386299522,-0.05103366429887355,0.39111507697350706,-0.049999915320869635
Province:Chongqing,1993,Winter,0.46337502232384187,5,0.8218169147731966,-0.15785746157451153,0.7209889344553471,0.876617454284738,-0.26040565346858346
Province:Chongqing,1993,Spring,0.12490368146220716,5,-0.12615235894568527,0.8626279036963406,-0.3016823754962385,1.2813500011328736,0.6336310443164267
Province:Chongqing,1993,Summer,-0.1534932299557934,5,-1.1206172372873773,1.9010414912904463,0.2611300724152957,1.5994737487792547,0.39358875760430606
Province:Chongqing,1993,Autumn,-0.10922050466943159,5,-0.384686981483326,0.8595744317849827,-0.19084996202034335,1.5343639176291208,-0.6453550656876266
Province:Chongqing,1994,Winter,-0.22457595399253627,5,-0.6261907745779762,0.052585676251172025,-1.2611263055406678,1.1251438151123223,-0.3081208287051875
Province:Chongqing,1994,Spring,0.4131573631906652,5,-0.17531943796043195,-0.4354585050102899,0.08537610208663064,1.6598767745800536,0.06039487223678376
Province:Chongqing,1994,Summer,0.6610360496564948,5,0.07438100742525211,-1.523016091872703,0.22419045697600554,2.085696772511634,-0.6021040805031211
Province:Chongqing,1994,Autumn,-0.05662298765922493,5,0.03734276785511518,0.7337315090437665,-0.2734327366617063,2.0108971534275155,-1.3241906138732826
Province:Chongqing,1995,Winter,0.1718550571089709,5,-0.8314145256103185,-0.7015214466661456,0.22604908789170144,2.1089225867417554,-1.3458033101444296
Province:Chongqing,1995,Spring,-0.18480177565677564,5,-0.7461441021016386,-0.6837287616261299,-0.9291543050267842,1.8903501116722683,-1.8227893444538537
Province:Chongqing,1995,Summer,0.16220815748208126,5,-0.6687336012272992,-0.5323245894657578,-0.6157045166460456,1.057809376403411,0.5053449394145823
Province:Chongqing,1995,Autumn,-0.233326098715071,5,0.010122886014771118,-0.026066989227635444,-1.0515420958756205,0.05600208666219833,-0.2072803596043395
Province:Chongqing,1996,Winter,-0.7881355188386434,5,-1.1169049421611987,0.7779924204918994,-1.3062329399833539,-0.2951280193144162,-0.444419272242349
Province:Chongqing,1996,Spring,-1.1779107545368772,5,-1.1232620075172035,2.5532443208874684,-0.6652609723135499,-0.37670224443582573,-1.1710842275303381
Province:Chongqing,1996,Summer,0.11044962046176447,5,-0.3280002550692993,-0.7557567584067826,0.9024080303908892,-0.4183973235126856,-0.3595191079068645
Province:Chongqing,1996,Autumn,0.09509515702540186,5,-1.0047597837000328,-0.2956885311284494,1.9607622724783704,-0.3631960328459009,-0.41301920193387676
Province:Chongqing,1997,Winter,-0.3139305988748461,5,0.1600868684149209,-0.7866711157268003,-0.9614181975100697,-0.13659374534239566,-1.4183990356634861
Province:Chongqing,1997,Spring,-0.2224174974437961,5,-0.07620265793210491,-1.1584893141403607,-0.9872564990559325,-0.03230279585257516,-1.1748148485187286
Province:Chongqing,1997,Summer,-0.16525726711421104,5,0.12456225870784482,0.06276777423025477,-1.5479580087333955,0.11497986024108382,0.5448973284436665
Province:Chongqing,1997,Autumn,-0.7322597919136975,5,-0.5154410883385587,0.6365170455986209,-1.6667069549229192,0.22467079524666084,-1.0673046659550491
Province:Chongqing,1998,Winter,-0.39481302433741877,5,-1.076226638413112,-0.24379844192482042,-0.6411490667916444,0.43235022730469186,-0.9328380857118497
Province:Chongqing,1998,Spring,0.7243228873439908,5,1.9085904482680063,-0.11443396577767583,0.971230224624178,0.5800496368316175,0.04731016121847614
Province:Chongqing,1998,Summer,0.4546228845317343,5,-0.25805453522844196,-1.06610900275853,2.013754035860543,0.6768599972329837,-1.2255540779649439
Province:Chongqing,1998,Autumn,0.23617856814014618,5,1.9506024050296977,-1.1880948722066633,-0.8282025163330275,0.6145470040326975,-1.7441489242353003
Province:Chongqing,1999,Winter,0.36259078563959063,3,1.3956749303103826,-1.2654065773268828,,,-1.5733091507184935
Province:Chongqing,1999,Spring,-0.40743788174594125,3,-0.06720949596674394,-0.34473958915534403,,,-1.499843738426424
Province:Chongqing,1999,Summer,-0.8338528457341475,3,-0.7672085952165076,0.847987192948066,,,-0.8863627490378694
Province:Chongqing,1999,Autumn,0.18051388784128242,3,0.6623450188966974,-0.8906821674314814,,,-1.0114855228043316
Province:Chongqing,2000,Winter,-0.43533243523480314,3,-0.7549029827169493,0.030092474823145712,,,-0.5210018481643144
Province:Chongqing,2000,Spring,0.014429026415137658,3,-0.0008399854287356555,-1.436508091150688,,,-1.3923810264765393
Province:Chongqing,2000,Summer,-0.80738047098452,3,-0.8941798532228132,-0.2571126209617605,,,-1.7850741806925075
Province:Chongqing,2000,Autumn,-1.0444843772694146,3,-0.7776477161304096,1.8189774657879454,,,-0.5368279498898887
Province:Chongqing,2001,Winter,0.24883178177143475,3,-0.06777739753182525,-0.779266461701111,,,0.035006281145018456
Province:Chongqing,2001,Spring,-0.521989912869598,3,-0.6207945417795435,-0.09514659210331676,,,-1.040321788932567
Province:Chongqing,2001,Summer,0.31906847997451876,3,-0.47942542920574416,-0.596942080404094,,,0.8396887887252064
Province:Chongqing,2001,Autumn,0.9638139589270168,3,0.1519381624570428,-1.7049781737100536,,,1.034525540613954
Province:Chongqing,2002,Winter,-0.012608905620542787,3,-0.1561422066422111,-0.5210574551853385,,,-0.40274196540475576
Province:Chongqing,2002,Spring,0.0007402124581973683,3,0.5919001137373587,1.0995882879052803,,,0.5099088115425137
Province:Chongqing,2002,Summer,-1.127868678780034,3,-0.4656342394131553,1.2381939892568756,,,-1.6797778076700707
Province:Chongqing,2002,Autumn,-0.4380025879842749,4,-0.30853789491047684,-0.5062448961370014,-0.8844629545453326,,-1.0652543986182914
Province:Chongqing,2003,Winter,0.5134183638209093,4,2.0259352866887306,-0.3145739957437607,-0.48794653336395155,,0.20111070621509775
Province:Chongqing,2003,Spring,-0.12736956369918492,4,0.17087728105575473,-0.5606699254036008,-0.6329385926788518,,-0.6080868685772435
Province:Chongqing,2003,Summer,-0.03741827305704837,4,0.6356878891620737,-0.2171722806014764,0.332199664761486,,-1.3347329267532295
Province:Chongqing,2003,Autumn,-0.3521403675174904,4,0.17015012683127087,-0.1058969463836261,-1.0994562644922439,,-0.5851522787926147
Province:Chongqing,2004,Winter,-0.10751585918692537,5,-0.2021124763370322,-1.1011493026278871,0.2444041533577674,-0.33428330414277396,-1.346736971440475
Province:Chongqing,2004,Spring,0.3484292283704831,5,1.1530628365151796,-1.1134032092241026,0.6030722379592867,-0.4067212847247653,-0.7206708571213877
Province:Chongqing,2004,Summer,-0.11660354076423238,5,-0.32376517891941753,0.5890990430673347,0.6566126175457542,-0.4307768792751633,0.10401077989499946
Province:Chongqing,2004,Autumn,-0.27989268658648553,5,-1.2552728562621005,0.023509151691626838,-0.21231855354876575,-0.3565925528280101,0.4482296813980756
Province:Chongqing,2005,Winter,-0.632030995342846,4,-0.3750189986461057,0.8022109355023314,-0.8632896441271521,,-0.4876044030957945
Province:Chongqing,2005,Spring,0.03678401839239809,4,0.32153499471287145,-0.8875782144493041,-0.23245291091544068,,-0.8295242246771424
Province:Chongqing,2005,Summer,0.5162473698501738,3,1.0191183981741374,0.021456338936982816,,,0.5510800503133668
Province:Chongqing,2005,Autumn,0.1159837074720144,3,0.4492782109307447,-0.8910177278509377,,,-0.9923448163656392
Province:Chongqing,2006,Winter,-0.42236623637783666,3,-0.6034360307653596,0.12903252699413145,,,-0.5346301513740189
Province:Chongqing,2006,Spring,0.3567143527966951,3,1.3948905718515823,0.38321082952895946,,,0.05846331606746235
Province:Chongqing,2006,Summer,1.7873687531338678,3,3.6186536141101993,-1.7370098360817159,,,0.006442809209687581
Province:Chongqing,2006,Autumn,1.2463852664848303,3,2.127035945350123,-1.5179127554443361,,,0.09420709866003162
Province:Chongqing,2007,Winter,0.5682287138221124,3,1.6067693176545812,-1.2605595778036018,,,-1.1626427539918458
Province:Chongqing,2007,Spring,1.7000784128243673,3,3.0948714583182197,-0.6395416358659295,,,1.3658221442889533
Province:Chongqing,2007,Summer,-0.0465486044381048,3,-0.714904566149478,-0.8812485135301307,,,-0.30598976069496714
Province:Chongqing,2007,Autumn,0.41240589757969376,3,1.120923302665554,-0.021953222270153592,,,0.0943411678033737
Province:Chongqing,2008,Winter,-1.0834416587411593,3,-0.38845178876183273,2.12414821124355,,,-0.7377249762180955
Province:Chongqing,2008,Spring,0.6427497309714127,3,1.1110362893574008,-1.8540220448870837,,,-1.0368091413302463
Province:Chongqing,2008,Summer,-0.08821960754258369,3,-0.4319284394770947,-0.6730002850250233,,,-0.5057306681756797
Province:Chongqing,2008,Autumn,0.5569753997291341,3,1.3984419963290804,-1.0036256246819113,,,-0.7311414218235894
Province:Chongqing,2009,Winter,1.5374431999166205,3,2.2753319186123027,-0.8125584315637736,,,1.5244392495737846
Province:Chongqing,2009,Spring,0.4998934035855904,3,0.4276367724080077,-0.9118538989677006,,,0.16018953938106276
Province:Chongqing,2009,Summer,0.8807729430930474,3,1.5114037591308669,-0.6567307274909417,,,0.4741843426573333
Province:Chongqing,2009,Autumn,0.5825522273379883,3,1.4452790175879577,0.32905587328843694,,,0.6314335377144443
Province:Chongqing,2010,Winter,0.728893658665937,3,0.8399856200375688,-0.8479190609676495,,,0.4987762949925927
Province:Chongqing,2010,Spring,-0.23669511904862076,3,-0.3057288936029433,0.3248914886542701,,,-0.07946497488864886
Province:Chongqing,2010,Summer,0.6381448785586595,3,0.7825399478325744,-0.4683317299286547,,,0.6635629579147496
Province:Chongqing,2010,Autumn,0.4920030418547947,3,0.7182981891477395,-0.3874807932442502,,,0.3702301431723945
Province:Chongqing,2011,Winter,-0.09870510915116348,3,0.0023944223162630967,1.5921945950065488,,,1.2936848452367953
Province:Chongqing,2011,Spring,0.11689471831361879,3,1.4583043391372539,0.9229937546241994,,,-0.1846264295721981
Province:Chongqing,2011,Summer,1.8832271825149522,3,2.1554911846526625,-0.2238065828262783,,,3.2703837800659157
Province:Chongqing,2011,Autumn,1.4942586474972448,3,3.114251336283813,-0.05822035112237919,,,1.3103042550855428
Province:Chongqing,2012,Winter,0.8931316250830506,3,-1.440305859559462,0.9167982425500267,,,5.03649897735864
Province:Chongqing,2012,Spring,2.7423409062703197,3,-0.8279071048067228,-0.16281298911212488,,,8.892116834505558
Province:Chongqing,2012,Summer,2.2921996897896597,3,-0.07209015520016143,-1.0230098261875604,,,5.925679398381581
Province:Chongqing,2012,Autumn,2.5971592374932384,3,-1.3691219055262687,0.3895559327669978,,,9.550155550772981
Province:Chongqing,2013,Winter,2.9473336663163443,3,1.3282709569451698,0.5935316740670977,,,8.10726171607096
Province:Chongqing,2013,Spring,5.253241837721493,3,2.2008316660092704,-0.7783976402863274,,,12.780496206868882
Province:Chongqing,2013,Summer,5.827361638672717,3,3.491588517854341,-1.5469047501693354,,,12.443591647994475
Province:Chongqing,2013,Autumn,2.699974044014177,3,0.36097884854672857,0.9769729933642038,,,8.715916276860007
Province:Chongqing,2014,Winter,2.926441834025546,3,1.213666889640825,0.5909246428453623,,,8.156583255281175
Province:Chongqing,2014,Spring,4.1121670185694805,3,-0.04659918185130305,-0.9434372393904179,,,11.439662998169325
Province:Chongqing,2014,Summer,2.2414845687933047,3,0.37690831942594394,1.013754281848803,,,7.361299668802773
Province:Chongqing,2014,Autumn,4.11272884966642,3,0.17538151755541742,-0.9558672088763276,,,11.206937822567514
Province:Chongqing,2015,Winter,4.38674520743856,3,2.045056356800118,-0.5479724297836044,,,10.567206835731957
Province:Chongqing,2015,Summer,1.3865653732950003,3,-0.4357219841368589,1.0932952236453624,,,5.688713327667222
Province:Chongqing,2015,Autumn,4.598982989215287,3,1.4451110051672404,-0.9834565165485127,,,11.368381445930106
Province:Chongqing,2016,Winter,3.8702987486347826,3,1.3594487203049979,0.5362377735569167,,,10.787685299156268
Province:Chongqing,2016,Spring,4.435000317057357,3,0.927906807655243,-0.39315479069470244,,,11.983939352822125
Province:Chongqing,2016,Summer,4.458758708898183,3,2.0892875289494612,-0.06519514387799236,,,11.221793453867095
Province:Chongqing,2016,Autumn,4.018179934512351,3,2.130752569739615,0.31370531520298445,,,10.237492549000422
Province:Chongqing,2017,Winter,4.910857471286622,3,3.107211416056345,-1.001102080987089,,,10.624258916816432
Province:Chongqing,2017,Spring,4.210311477868339,3,-0.5381235587529424,-0.5810403425371817,,,12.588017649820777
Province:Chongqing,2017,Summer,4.393031511806673,3,1.319198253426625,-0.4768801050648558,,,11.383016176928539
Province:Chongqing,2017,Autumn,3.3577345302266113,3,-0.4770686746325164,-0.16310434717388328,,,10.387167918138466
Province:Chongqing,2018,Winter,3.2210636107086237,3,-0.3355020292661967,0.5116930133979374,,,10.510385874790005
Province:Chongqing,2018,Spring,6.097345789263144,3,3.554314121101167,-1.4231253389967622,,,13.314597907691503
Province:Chongqing,2018,Summer,4.670671472878866,3,2.0268480267904576,-1.7193757775540621,,,10.265790614292081
Province:Chongqing,2018,Autumn,3.020841251839357,3,-0.28472909195533763,1.1838847966118846,,,10.531137644085293
Province:Chongqing,2019,Winter,4.179662380186948,3,-0.01486354880750231,1.0060368185245459,,,13.559887507892894
Province:Chongqing,2019,Spring,4.62466753122106,3,1.1564745015227855,0.396464566268275,,,13.11399265840867
Province:Chongqing,2019,Summer,3.310190073089156,3,0.5521106108270772,-0.18174893050019206,,,9.196710677940198
Province:Chongqing,2019,Autumn,3.522283160067365,3,-0.0653706644002327,-0.3595213867161948,,,10.272698757886133
Province:Chongqing,2020,Winter,3.6018531801486775,4,1.3263326684119199,-1.2062460914349604,4.8274795010444755,,7.047354459703354
Province:Chongqing,2020,Spring,4.129329752249653,4,1.1159681133156787,-0.12519927596691466,3.350992241667741,,11.92515937804828
Province:Chongqing,2020,Summer,4.229392981972473,4,0.3442005983773896,-1.1129783979021264,3.4483601767554304,,12.012032754854944
Province:Chongqing,2020,Autumn,2.879467474479064,4,-0.43679680323356307,1.0366537138443281,4.1799431582800795,,8.811377256714069
Province:Chongqing,2021,Winter,3.414498008762324,4,1.0705631405684666,0.4655005295061633,2.820251415641342,,10.23267800834565
Province:Chongqing,2021,Spring,4.516027674411778,4,0.3357771584894444,-1.017109182698771,4.9825939788706926,,11.728630377588205
Province:Chongqing,2021,Summer,4.403579859843466,4,0.6143352060713843,-0.31746310362901103,5.542196274280314,,11.140324855393159
Province:Chongqing,2021,Autumn,4.027278022192992,3,1.5572302932534634,0.5539361065309275,,,11.07853987985644
Province:Chongqing,2022,Winter,3.62966184480334,3,0.44636581276489073,-0.2482086966610683,,,10.194411024984062
Province:Chongqing,2022,Spring,6.14880306109391,4,2.563273730700945,0.22273756413561746,4.039073028831323,,18.21560304897899
Province:Chongqing,2022,Summer,6.995684455717089,4,5.81256738186995,-1.5393312826617593,3.9606420096801545,,16.67019714865649
Province:Chongqing,2022,Autumn,4.883125140037791,4,3.8205597040564494,-0.007148485982977512,0.8675491832069397,,14.837243186904798
Province:Chongqing,2023,Winter,2.1622168241611326,5,0.678669551315308,-0.10101749473513406,1.988865208709802,1.999784201719927,6.042747664325494
Province:Chongqing,2023,Spring,2.936963445344228,5,2.5747026818800434,-0.39875693749193303,1.7864322153065373,2.5252609779256106,7.399664414117015
Province:Chongqing,2023,Summer,2.4345214120490657,5,0.33882554285000466,-0.7642689771336677,3.023384064291215,2.7847009513413274,5.261427524629113
Province:Chongqing,2023,Autumn,3.8628350995778518,5,2.709341420214431,-1.4110297068842923,3.4372344445922627,2.400692183535577,9.355877742662699
Province:Chongqing,2024,Winter,3.857001068739007,5,3.824728687921314,0.9295170822476126,1.7048770273801697,2.2293164640588414,12.455600246582323
Province:Chongqing,2024,Spring,4.175997176382976,5,2.2577848146479638,-1.562900546014587,1.387152262577091,2.19726991324679,13.47487834542845
Province:Chongqing,2024,Summer,4.227291260949337,5,2.808551860165022,-0.9784612290583272,3.5116124374458315,1.6069547223608096,12.230876055716694
Province:Chongqing,2024,Autumn,5.038575326442616,5,6.121939454766374,-1.2245165752023404,5.018746424301636,0.7050618777684042,12.122612300174326
Province:Chongqing,2025,Winter,4.109040400425733,3,0.7560764616723763,-0.669543690004053,,,10.901501049600768
Province:Chongqing,2025,Spring,4.340337111281522,3,2.6930361671443754,-0.5694844728736052,,,9.758490693826586
Province:Chongqing,2025,Summer,4.88650313171222,3,3.599423043275554,-1.6166655566278911,,,9.443420795233216
Province:Shaanxi,1981,Spring,1.7939733302570846,4,-0.19806712913439176,-0.7646004901191426,4.279401007135609,,2.3299589529079783
Province:Shaanxi,1981,Summer,1.6310633883960266,4,0.06731428730050518,-0.4212585777570657,3.8475036301531063,,2.1881770583734292
Province:Shaanxi,1981,Autumn,0.26695592041284877,4,-1.4268289285219837,2.2943823011582944,3.669400274313081,,1.1196346370185921
Province:Shaanxi,1982,Winter,-0.49373872738649593,4,-0.6621868407081609,-0.4257358238973617,,-1.623312514068179,-0.11519137866700555
Province:Shaanxi,1982,Spring,-0.4939605752078478,5,-0.367320557451844,0.14146982509894004,-0.4940050434026238,-2.0941466623653953,0.6271392122795642
Province:Shaanxi,1982,Summer,-0.8245656590710245,5,-1.0109845462627247,1.2401994076938325,0.7875315030989627,-2.44773242977206,-0.21144341472546782
Province:Shaanxi,1982,Autumn,-0.5714868283720019,5,-0.7388663340523051,-0.48869744634888196,0.21944519973977822,-2.0789880391759157,-0.747722414720449
Province:Shaanxi,1983,Winter,-0.46395838987059734,5,-1.2902093456874044,1.0233008017612906,-1.0911524472265193,-1.092750370176599,2.1776210154988265
Province:Shaanxi,1983,Spring,-0.11237759554646276,5,-1.0617737495903823,1.0664226452362275,0.26774461349042905,-0.8905072368777084,2.189071040481575
Province:Shaanxi,1983,Summer,-0.71118401786917,5,-1.517082835273386,2.206585454905908,-0.048666220460913207,-0.3659446724244533,0.5823590937188113
Province:Shaanxi,1983,Autumn,0.22270350664800515,5,-0.7905166511496831,-1.3620139471504076,1.0682165030547863,0.2943111240059255,-0.8205073898214105
Province:Shaanxi,1984,Winter,-0.6946926714455569,5,-1.4229062892352495,1.042858718495278,-1.2032636759466526,0.7092653980643278,-0.5137000716149321
Province:Shaanxi,1984,Spring,-0.21823976744569276,5,-0.7736419956649998,-0.5262062336116512,-0.44944743952059935,0.6331119579909248,-1.0274275936454407
Province:Shaanxi,1984,Summer,-0.44769319129339735,5,-1.1118357328036752,1.5159294200873894,0.0064174809036079885,0.47749566210365707,-0.09461394658318713
Province:Shaanxi,1984,Autumn,-0.20370341124343452,5,-0.7445837074881142,-0.05361659044921083,-0.06978157555166282,0.17019458350010114,-0.4279629471267074
Province:Shaanxi,1985,Winter,-0.5076327703839358,5,-0.8597220977477408,1.9422014247901538,-0.26005886895669333,-0.13747465798273387,0.6612931975576423
Province:Shaanxi,1985,Spring,0.007501681111071223,5,-0.5334044460616809,0.05012363606936772,-7.705893993306344e-07,0.20982816375585175,0.4112090945199523
Province:Shaanxi,1985,Summer,-0.0916515099030415,5,-0.42922437145585735,-0.2516639596486613,-0.1996126584540683,0.42210951570970023,-0.5031939949636434
Province:Shaanxi,1985,Autumn,-0.303701541596339,5,-0.9488117759676641,1.402317638519008,0.3799417691415762,0.5170845920050509,-0.06440465464165018
Province:Shaanxi,1986,Winter,-0.2447777485050179,5,-1.197193823918685,0.8166234974653301,-0.906867523624392,0.6224184618186518,1.0743776406646655
Province:Shaanxi,1986,Spring,-0.23819294946112096,5,-0.33401176204033084,0.15239334496361168,-0.596008724771589,0.4311526066680659,-0.5397035221981393
Province:Shaanxi,1986,Summer,-0.7504724559910828,5,-0.9113310824761024,0.5648100431354104,-1.0209163929500724,0.12825512564294617,-1.383559887036775
Province:Shaanxi,1986,Autumn,-0.5104476260225647,5,-1.2255944281368052,1.3563811599948747,-0.524165220692502,-0.22791120697214137,0.7818138856835005
Province:Shaanxi,1987,Winter,0.6557150149031089,5,1.1174072023672068,-1.0938532038178108,-0.8183890034673272,-0.07150884646737425,1.9572125182652285
Province:Shaanxi,1987,Spring,-0.21049774685131517,5,0.02897427481594107,0.5922446326153158,-0.22468299822622856,-0.11550344086022636,-0.14903193737074608
Province:Shaanxi,1987,Summer,-0.49300094791884297,5,-0.7088561879770395,0.932566236969504,-0.45794111292094203,-0.10034608817470216,-0.26529511355202673
Province:Shaanxi,1987,Autumn,0.7800667718614742,5,2.3288849496038893,0.7463159979279177,-0.6154364366849955,-0.05415381711230763,2.987355161428703
Province:Shaanxi,1988,Winter,-0.05321576553927469,5,-0.14463479457540404,0.6924022903961385,-0.5069714698462553,-0.4204446891974345,1.498374416318859
