station_id,USAF,STATION NAME,CTRY,ICAO,lat,lon,elev_m,province,province_source,region,grid_id,grid_lat,grid_lon
576650-99999,576650,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576660-99999,576660,MA-JI-TANG (?),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
576690-99999,576690,MEI-CHENG-ZHEN,CH,,28.15,111.633,201.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
576710-99999,576710,YUANJIANG,CH,,28.85,112.383,27.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
576720-99999,576720,YUAN-JIANG,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576760-99999,576760,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576770-99999,576770,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
576790-99999,576790,CHANGSHA/DATUOPU,CH,ZGCS,28.2,113.083,46.0,Hunan,station_table_pdf,East,28.75_113.75,28.75,113.75
576820-99999,576820,PINGJIANG,CH,,28.75,113.617,88.0,Hunan,station_table_pdf,East,28.75_113.75,28.75,113.75
576870-99999,576870,CHANGSHA,CH,,28.117,112.783,120.0,Hunan,station_table_pdf,East,28.75_113.75,28.75,113.75
576930-99999,576930,SHI-MEN-LOU,CH,,28.983,114.85,152.0,Jiangxi,province_geojson,East,28.75_113.75,28.75,113.75
576990-99999,576990,SHANG-GAO,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577060-99999,577060,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
577070-99999,577070,BIJIE,CH,,27.3,105.233,1511.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
577080-99999,577080,DA-FANG,CH,,27.15,105.6,1520.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
577120-99999,577120,HUICHUAN,CH,,27.733,106.95,984.0,Guizhou,province_geojson,South,28.75_106.25,28.75,106.25
577130-99999,577130,ZUNYI,CH,,27.7,106.883,845.0,Guizhou,province_geojson,South,28.75_106.25,28.75,106.25
577150-99999,577150,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
577160-99999,577160,APPROXIMATE LOCALE,CH,,27.5,106.833,914.0,Guizhou,province_geojson,South,28.75_106.25,28.75,106.25
577230-99999,577230,LONG-ZHUAN,CH,,0.0,0.0,-999.0,Guizhou,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577250-99999,577250,,,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
577260-99999,577260,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
577310-99999,577310,SINAN,CH,,27.95,108.25,418.0,Guizhou,station_table_pdf,South,28.75_108.75,28.75,108.75
577320-99999,577320,DE-WANG,CH,,0.0,0.0,-999.0,Guizhou,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577450-99999,577450,ZHIJIANG,CH,,27.45,109.683,273.0,Hunan,station_table_pdf,South,26.25_108.75,26.25,108.75
577490-99999,577490,HUAIHUA,CH,,27.567,110.0,261.0,Hunan,province_geojson,South,28.75_111.25,28.75,111.25
577530-99999,577530,XU-BU,CH,,27.917,110.583,152.0,Hunan,province_geojson,South,28.75_111.25,28.75,111.25
577540-99999,577540,QIAN-YANG (?),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577590-99999,577590,LONG-HUI-ANG,CH,,27.35,110.95,644.0,Hunan,province_geojson,South,26.25_111.25,26.25,111.25
577650-99999,577650,APPROXIMATE LOCALE,CH,,27.5,111.5,0.0,Hunan,province_geojson,South,28.75_111.25,28.75,111.25
577660-99999,577660,SHAOYANG,CH,,27.183,111.45,310.4,Hunan,province_geojson,South,26.25_111.25,26.25,111.25
577720-99999,577720,XIANG-XIANG,CH,,27.733,112.533,76.0,Hunan,station_table_pdf,South,28.75_113.75,28.75,113.75
577730-99999,577730,XIANG-TAN,CH,,27.883,112.917,75.0,Hunan,station_table_pdf,South,28.75_113.75,28.75,113.75
577740-99999,577740,SHUANG-FENG,CH,,27.45,112.2,916.0,Hunan,station_table_pdf,South,26.25_111.25,26.25,111.25
577760-99999,577760,NANYUE,CH,,27.3,112.7,1268.0,Hunan,station_table_pdf,South,26.25_113.75,26.25,113.75
577830-99999,577830,TONG-MU,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577920-99999,577920,YI-CHUN,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
577930-99999,577930,YICHUN,CH,,27.8,114.383,129.0,Jiangxi,station_table_pdf,South,28.75_113.75,28.75,113.75
577990-99999,577990,JI'AN,CH,,27.117,114.967,78.0,Jiangxi,station_table_pdf,South,26.25_113.75,26.25,113.75
578020-99999,578020,APPROXIMATE LOCATIO,CH,,26.833,105.5,0.0,Guizhou,province_geojson,South,26.25_106.25,26.25,106.25
578030-99999,578030,ZHI-JIN,CH,,26.7,105.767,1676.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
578060-99999,578060,ANSHUN,CH,,26.267,105.967,1402.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
578070-99999,578070,LANG-TAI,CH,,26.05,105.217,899.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
578130-99999,578130,YANG-CHANG (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
578160-99999,578160,LONGDONGBAO,CH,ZUGY,26.539,106.801,1138.7,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
578230-99999,578230,DAO-PING (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
578250-99999,578250,MA-JIANG,CH,,26.5,107.583,726.0,Guizhou,station_table_pdf,South,26.25_108.75,26.25,108.75
578310-99999,578310,TAI-JIANG,CH,,26.667,108.333,607.0,Guizhou,province_geojson,South,26.25_108.75,26.25,108.75
578320-99999,578320,SANSUI,CH,,26.967,108.667,631.0,Guizhou,station_table_pdf,South,26.25_108.75,26.25,108.75
578430-99999,578430,HUI-TONG,CH,,26.867,109.717,305.0,Hunan,province_geojson,South,26.25_108.75,26.25,108.75
578450-99999,578450,TONGDAO,CH,,26.167,109.783,397.0,Hunan,station_table_pdf,South,26.25_108.75,26.25,108.75
578470-99999,578470,,,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
578530-99999,578530,WUGANG,CH,,26.733,110.633,340.0,Hunan,province_geojson,South,26.25_111.25,26.25,111.25
578660-99999,578660,LINGLING,CH,,26.233,111.617,174.0,Hunan,station_table_pdf,South,26.25_111.25,26.25,111.25
578720-99999,578720,HENGYANG,CH,,26.933,112.583,98.0,Hunan,station_table_pdf,South,26.25_113.75,26.25,113.75
578820-99999,578820,CHA-LING,CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
578830-99999,578830,CHALING,CH,,26.8,113.533,176.0,Jiangxi,station_table_pdf,South,26.25_113.75,26.25,113.75
578930-99999,578930,TAI-HO,CH,,26.783,114.9,50.0,Jiangxi,province_geojson,South,26.25_113.75,26.25,113.75
579010-99999,579010,HUA-GONG,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
579020-99999,579020,XINGREN,CH,,25.433,105.183,1379.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
579060-99999,579060,ZHEN-FENG,CH,,25.383,105.65,571.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
579130-99999,579130,APPROXIMATE LOCATIO,CH,,25.833,106.833,0.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
579160-99999,579160,LUODIAN,CH,,25.433,106.767,441.0,Guizhou,station_table_pdf,South,26.25_106.25,26.25,106.25
579220-99999,579220,DUSHAN,CH,,25.833,107.55,971.0,Guizhou,station_table_pdf,South,26.25_108.75,26.25,108.75
579250-99999,579250,LIU-CHAI,CH,,25.3,107.4,854.0,Guangxi,province_geojson,South,26.25_106.25,26.25,106.25
579270-99999,579270,APPROXIMATE LOCALE,CH,,25.283,107.3,0.0,Guangxi,station_table_pdf,South,26.25_106.25,26.25,106.25
579310-99999,579310,APPROXIMATE LOCALE,CH,,25.85,108.083,0.0,Guizhou,province_geojson,South,26.25_108.75,26.25,108.75
579320-99999,579320,RONGJIANG,CH,,25.967,108.533,287.0,Guizhou,station_table_pdf,South,26.25_108.75,26.25,108.75
579470-99999,579470,RONG-SHUI,CH,,25.067,109.25,183.0,Guangxi,station_table_pdf,South,26.25_108.75,26.25,108.75
579570-99999,579570,LIANGJIANG,CH,ZGKL,25.218,110.039,173.7,Guangxi,station_table_pdf,South,26.25_111.25,26.25,111.25
579580-99999,579580,NAME UNKNOWN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
579620-99999,579620,NAME UNKNOWN (ONC),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
579650-99999,579650,DAOXIAN,CH,,25.617,111.6,152.0,Hunan,station_table_pdf,South,26.25_111.25,26.25,111.25
579660-99999,579660,NING-YUAN (?),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
579680-99999,579680,TUO-JIANG (?),CH,,25.183,111.583,122.0,Hunan,province_geojson,South,26.25_111.25,26.25,111.25
579720-99999,579720,CHENZHOU,CH,,25.733,112.967,368.8,Hunan,station_table_pdf,South,26.25_113.75,26.25,113.75
579730-99999,579730,GUI-YANG (?),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
579820-99999,579820,APPROXIMATE LOCALE,CH,,25.833,113.5,0.0,Hunan,province_geojson,South,26.25_113.75,26.25,113.75
579830-99999,579830,NAME UNKNOWN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
579920-99999,579920,SHANG-YU,CH,,25.8,114.533,202.0,Jiangxi,station_table_pdf,South,26.25_113.75,26.25,113.75
579930-99999,579930,GANZHOU,CH,ZSGZ,25.85,114.95,125.0,Jiangxi,station_table_pdf,South,26.25_113.75,26.25,113.75
579931-99999,579931,YAOQIANG,CH,ZSJN,36.857,117.216,23.2,Shandong,province_geojson,North,36.25_116.25,36.25,116.25
579960-99999,579960,XIN-FENG,CH,,25.4,114.933,195.0,Guangdong,station_table_pdf,South,26.25_113.75,26.25,113.75
580050-99999,580050,SHANGQIU,CH,,34.4,115.633,50.0,Henan,station_table_pdf,East,33.75_116.25,33.75,116.25
580150-99999,580150,TANG-SHAN,CH,,34.417,116.333,44.0,Anhui,station_table_pdf,East,33.75_116.25,33.75,116.25
580270-99999,580270,XUZHOU,CH,,34.283,117.15,42.0,Jiangsu,station_table_pdf,East,33.75_116.25,33.75,116.25
580280-99999,580280,XUZHOU / GUANYIN ARPT,CH,ZSXZ,34.059,117.556,35.1,Jiangsu,province_geojson,East,33.75_118.75,33.75,118.75
580400-99999,580400,GANYU,CH,,34.85,119.133,10.0,Jiangsu,station_table_pdf,East,33.75_118.75,33.75,118.75
580830-99999,580830,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
581020-99999,581020,BOXIAN,CH,,33.783,115.733,40.3,Anhui,station_table_pdf,East,33.75_116.25,33.75,116.25
581220-99999,581220,SUINING,CH,,33.9,117.95,26.0,Anhui,station_table_pdf,East,33.75_118.75,33.75,118.75
581340-99999,581340,SI-HONG,CH,,33.467,118.217,15.0,Jiangsu,province_geojson,East,33.75_118.75,33.75,118.75
581370-99999,581370,SHUANG-GOU,CH,,33.217,118.183,14.0,Jiangsu,province_geojson,East,33.75_118.75,33.75,118.75
581380-99999,581380,HONGZE HU (LAKE),CH,,33.333,118.667,2.0,Jiangsu,station_table_pdf,East,33.75_118.75,33.75,118.75
581400-99999,581400,CHIANELO,CH,,26.767,117.367,183.0,Jiangsu,station_table_pdf,South,26.25_116.25,26.25,116.25
581410-99999,581410,HUAIYIN,CH,,33.633,118.933,13.7,Jiangsu,station_table_pdf,East,33.75_118.75,33.75,118.75
581440-99999,581440,QINGJIANG,CH,,33.6,119.033,19.0,Jiangsu,province_geojson,East,33.75_118.75,33.75,118.75
581500-99999,581500,SHEYANG,CH,,33.75,120.3,3.0,Jiangsu,station_table_pdf,East,33.75_121.25,33.75,121.25
581930-99999,581930,NAME/LOCATION UNKN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
582020-99999,582020,TSAOCHUANG,CH,,0.0,0.0,-999.0,Anhui,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582030-99999,582030,FUYANG,CH,,32.867,115.733,33.0,Anhui,station_table_pdf,East,33.75_116.25,33.75,116.25
582070-99999,582070,HUANG-CHUAN (?),CH,,0.0,0.0,-999.0,Henan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582080-99999,582080,GUSHI,CH,,32.167,115.617,44.0,Henan,station_table_pdf,East,31.25_116.25,31.25,116.25
582110-99999,582110,YING-SHANG,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
582150-99999,582150,SHOUXIAN/SHOUYANG,CH,,32.583,116.783,23.0,Anhui,station_table_pdf,East,33.75_116.25,33.75,116.25
582210-99999,582210,BENGBU,CH,,32.85,117.3,28.0,Anhui,station_table_pdf,East,33.75_116.25,33.75,116.25
582310-99999,582310,JIA-SHAN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
582340-99999,582340,CHU-XIAN,CH,,0.0,0.0,-999.0,Anhui,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582370-99999,582370,JIANG-PU (?),CH,,0.0,0.0,-999.0,Jiangsu,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582380-99999,582380,LUKOU,CH,ZSNJ,31.742,118.862,14.9,Jiangsu,station_table_pdf,East,31.25_118.75,31.25,118.75
582390-99999,582390,LISHE,CH,ZSNB,29.825,121.465,4.0,Zhejiang,province_geojson,East,28.75_121.25,28.75,121.25
582410-99999,582410,GAOYOU,CH,,32.783,119.45,3.0,Jiangsu,station_table_pdf,East,33.75_118.75,33.75,118.75
582440-99999,582440,DAYIJI NORTH,CH,,32.55,119.233,30.0,Jiangsu,station_table_pdf,East,33.75_118.75,33.75,118.75
582450-99999,582450,YANG-ZHOU (?),CH,,0.0,0.0,-999.0,Jiangsu,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582510-99999,582510,DONGTAI,CH,,32.85,120.283,4.0,Jiangsu,station_table_pdf,East,33.75_121.25,33.75,121.25
582520-99999,582520,AN-FENG,CH,,0.0,0.0,-999.0,Jiangsu,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
582580-99999,582580,MO-TOU AIR BASE,CH,,32.267,120.5,6.0,Jiangsu,province_geojson,East,31.25_121.25,31.25,121.25
582590-99999,582590,NANTONG/JINSHA,CH,,32.1,120.867,1.0,Jiangsu,station_table_pdf,East,31.25_121.25,31.25,121.25
582650-99999,582650,LUSI,CH,,32.067,121.6,10.0,Jiangsu,station_table_pdf,East,31.25_121.25,31.25,121.25
582660-99999,582660,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
582670-99999,582670,RU-DONG,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
583140-99999,583140,HUOSHAN,CH,,31.4,116.333,68.0,Anhui,station_table_pdf,East,31.25_116.25,31.25,116.25
583210-99999,583210,LUOGANG,CH,ZSOF,31.78,117.298,32.9,Anhui,station_table_pdf,East,31.25_116.25,31.25,116.25
583211-99999,583211,PUDONG,CH,ZSPD,31.143,121.805,4.0,Shanghai,province_geojson,East,31.25_121.25,31.25,121.25
583212-99999,583212,JINJIANG AIRPORT,CH,ZSQZ,24.796,118.59,51.0,Fujian,province_geojson,South,23.75_118.75,23.75,118.75
583213-99999,583213,ZHOUSHAN AIRPORT,CH,ZSZS,29.934,122.362,9.0,Zhejiang,province_geojson,East,28.75_121.25,28.75,121.25
583230-99999,583230,SHIH-TANG-JIAO BASE,CH,,0.0,0.0,-999.0,Anhui,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
583240-99999,583240,SHAN-HE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
583250-99999,583250,SHENG-JIA-QIAO,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
583270-99999,583270,KONG-CHENG,CH,,0.0,0.0,-999.0,Anhui,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
583280-99999,583280,HUANG GU-JIA,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
583340-99999,583340,WU-HU,CH,,31.333,118.35,20.0,Anhui,station_table_pdf,East,31.25_118.75,31.25,118.75
583380-99999,583380,WUHUXIAN,CH,,31.15,118.583,16.0,Anhui,station_table_pdf,East,31.25_118.75,31.25,118.75
583430-99999,583430,CHANGZHOU,CH,,31.767,119.95,15.0,Jiangsu,province_geojson,East,31.25_118.75,31.25,118.75
583450-99999,583450,LIYANG,CH,,31.433,119.483,8.0,Jiangsu,station_table_pdf,East,31.25_118.75,31.25,118.75
583570-99999,583570,WA LI,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
583580-99999,583580,SUZHOU,CH,,31.267,120.617,19.0,Jiangsu,station_table_pdf,East,31.25_121.25,31.25,121.25
583620-99999,583620,SHANGHAI,CH,,31.4,121.467,4.0,Shanghai,station_table_pdf,East,31.25_121.25,31.25,121.25
583670-99999,583670,HONGQIAO INTL,CH,ZSSS,31.198,121.336,3.0,Shanghai,station_table_pdf,East,31.25_121.25,31.25,121.25
583680-99999,583680,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
584020-99999,584020,YINGSHAN,CH,,30.75,115.667,116.0,Hubei,station_table_pdf,East,31.25_116.25,31.25,116.25
584070-99999,584070,QIZHOU,CH,,30.067,115.333,29.0,Hubei,province_geojson,East,31.25_116.25,31.25,116.25
584080-99999,584080,MEI-CHUAN,CH,,30.133,115.6,73.0,Hubei,station_table_pdf,East,31.25_116.25,31.25,116.25
584140-99999,584140,TAI-HU,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
584240-99999,584240,ANQING,CH,,30.617,116.967,63.2,Anhui,province_geojson,East,31.25_116.25,31.25,116.25
584370-99999,584370,HUANG SHAN,CH,,30.133,118.15,1836.0,Anhui,station_table_pdf,East,31.25_118.75,31.25,118.75
584380-99999,584380,JING-DE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
584450-99999,584450,TIANMU SHAN (MTNS),CH,,30.35,119.417,1494.0,Zhejiang,province_geojson,East,31.25_118.75,31.25,118.75
584470-99999,584470,HE-QIAO,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
584510-99999,584510,WU-XING,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584560-99999,584560,HUANG WAN,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584570-99999,584570,XIAOSHAN,CH,ZSHC,30.228,120.432,7.0,Zhejiang,station_table_pdf,East,31.25_121.25,31.25,121.25
584580-99999,584580,SHAO-XING (?),CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584610-99999,584610,JIN-SHAN,CH,,0.0,0.0,-999.0,Shanghai,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584620-99999,584620,MIN-HANG,CH,,0.0,0.0,-999.0,Shanghai,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584640-99999,584640,ZHA-PU,CH,,30.617,121.083,7.0,Zhejiang,station_table_pdf,East,31.25_121.25,31.25,121.25
584670-99999,584670,YU-YAO,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
584720-99999,584720,SHENGSI,CH,,30.733,122.45,81.0,Zhejiang,station_table_pdf,East,31.25_121.25,31.25,121.25
584730-99999,584730,SHENG SHANG,CH,,30.717,122.817,197.0,Zhejiang,province_geojson,East,31.25_123.75,31.25,123.75
584740-99999,584740,DACHU SHAN,CH,,30.45,122.3,152.0,Zhejiang,province_geojson,East,31.25_121.25,31.25,121.25
584760-99999,584760,LANG-GANG ISLAND,CH,,30.433,122.917,95.0,Unmapped,unmapped,East,31.25_123.75,31.25,123.75
584770-99999,584770,DINGHAI,CH,,30.033,122.117,37.0,Zhejiang,station_table_pdf,East,31.25_121.25,31.25,121.25
584780-99999,584780,ZHI-ZHI ISLAND,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
585060-99999,585060,LU SHAN,CH,,29.583,115.983,1165.0,Jiangxi,station_table_pdf,East,28.75_116.25,28.75,116.25
585170-99999,585170,BOGUS CHINESE,CH,,,,,Jiangxi,station_table_pdf,Unmapped,nan_nan,,
585190-99999,585190,GU-XIAN-DU,CH,,29.083,116.883,31.0,Jiangxi,station_table_pdf,East,28.75_116.25,28.75,116.25
585210-99999,585210,APPROXIMATE LOCATIO,CH,,29.833,117.167,0.0,Jiangxi,province_geojson,East,28.75_116.25,28.75,116.25
585270-99999,585270,JINGDEZHEN,CH,,29.3,117.2,60.0,Jiangxi,station_table_pdf,East,28.75_116.25,28.75,116.25
585280-99999,585280,KOMATSUSHIMA AB,CH,,29.167,117.5,0.0,Jiangxi,province_geojson,East,28.75_118.75,28.75,118.75
585290-99999,585290,APPROXIMATE LOCATIO,CH,,29.167,117.833,0.0,Jiangxi,station_table_pdf,East,28.75_118.75,28.75,118.75
585310-99999,585310,TUNXI,CH,,29.717,118.267,145.0,Anhui,station_table_pdf,East,28.75_118.75,28.75,118.75
585320-99999,585320,SHE-XIAN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
585370-99999,585370,HUA-BU,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
585430-99999,585430,CHUN AN,CH,,29.617,119.017,172.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
585490-99999,585490,JINHUA,CH,,29.15,119.633,35.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
585540-99999,585540,YI-WU/AIRFIELD,CH,,29.35,120.017,91.0,Zhejiang,province_geojson,East,28.75_121.25,28.75,121.25
585560-99999,585560,SHENGXIAN,CH,,29.6,120.817,108.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
585590-99999,585590,TIAN-TAI,CH,,29.15,121.017,67.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
585620-99999,585620,NINGBO,CH,,29.917,121.467,6.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
585690-99999,585690,SHIPU,CH,,29.2,121.95,127.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
586060-99999,586060,CHANGBEI INTL,CH,ZSCN,28.865,115.9,43.6,Jiangxi,station_table_pdf,East,28.75_116.25,28.75,116.25
586070-99999,586070,HUI-HE,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
586080-99999,586080,QINGJIANG/ZHANGSHUZ,CH,,28.05,115.533,40.0,Jiangxi,station_table_pdf,East,28.75_116.25,28.75,116.25
586180-99999,586180,POTOU,CH,,38.083,116.55,13.0,Jiangxi,station_table_pdf,North,38.75_116.25,38.75,116.25
586210-99999,586210,LE-PING (?),CH,,28.983,117.117,49.0,Jiangxi,province_geojson,East,28.75_116.25,28.75,116.25
586250-99999,586250,YI-YANG,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
586260-99999,586260,SHANGRAO,CH,,28.483,117.983,90.0,Jiangxi,station_table_pdf,East,28.75_118.75,28.75,118.75
586310-99999,586310,YU-SHAN,CH,,28.667,118.25,94.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
586320-99999,586320,CHANG-SHAN,CH,,28.933,118.5,137.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
586330-99999,586330,QU XIAN,CH,,28.967,118.867,71.0,Zhejiang,province_geojson,East,28.75_118.75,28.75,118.75
586340-99999,586340,YUSHAN,CH,,28.683,118.25,94.0,Jiangxi,station_table_pdf,East,28.75_118.75,28.75,118.75
586460-99999,586460,LISHUI,CH,,28.45,119.917,60.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
586470-99999,586470,LONGQUAN,CH,,28.1,119.083,180.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
586480-99999,586480,AN-REN,CH,,28.05,119.333,274.0,Zhejiang,station_table_pdf,East,28.75_118.75,28.75,118.75
586530-99999,586530,KUOCANG SHAN,CH,,28.817,120.917,1375.0,Zhejiang,province_geojson,East,28.75_121.25,28.75,121.25
586540-99999,586540,JIN-YUN,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
586550-99999,586550,YONG-LIN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
586580-99999,586580,KENG-KOU,CH,,0.0,0.0,-999.0,Zhejiang,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
586590-99999,586590,WENZHOU,CH,ZSWZ,28.017,120.667,7.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
586600-99999,586600,LINHAI (REPLACED BY 58652 - XIANJU),CH,,28.85,121.133,9.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
586620-99999,586620,HAI-MEN,CH,,28.683,122.133,3.0,Zhejiang,nearest_station_table_coord,East,28.75_121.25,28.75,121.25
586650-99999,586650,HONGJIA,CH,,28.617,121.417,2.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
586660-99999,586660,DACHEN DAO,CH,,28.45,121.883,84.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
586670-99999,586670,YU-HUAN,CH,,28.133,121.217,100.0,Zhejiang,station_table_pdf,East,28.75_121.25,28.75,121.25
587130-99999,587130,HUANG-SHI-DU,CH,,0.0,0.0,-999.0,Jiangxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
587150-99999,587150,NANCHENG,CH,,27.583,116.65,82.0,Jiangxi,station_table_pdf,South,28.75_116.25,28.75,116.25
587210-99999,587210,NAME UNKNOWN (ONC),CH,,27.717,117.05,305.0,Jiangxi,province_geojson,South,28.75_116.25,28.75,116.25
587250-99999,587250,SHAOWU,CH,,27.333,117.467,219.0,Fujian,station_table_pdf,South,26.25_116.25,26.25,116.25
587260-99999,587260,QIXIAN SHAN,CH,,27.95,117.833,1415.0,Jiangxi,province_geojson,South,28.75_118.75,28.75,118.75
